Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_3yr | 15 | 0 | 0.005 | 0 | 320.566
Rlog_3yr | 14 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 13 | 0 | 0.004 | 0 | 320.566
Rlog_3yr | 12 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 11 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 10 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 9 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 8 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 7 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 6 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 5 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 4 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 3 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 2 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 1 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | 0 | 0 | 0.003 | 0 | 320.566
Rlog_3yr | SUMMARY | 0 | 0 | 774.305 | 505.422
