Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_3yr | 0 | 0 | 0.457 | 0 | 28.2117
Rlog_3yr | 1 | 0 | 0.059 | 0 | 29.6926
Rlog_3yr | 2 | 0 | 0.058 | 0 | 31.1735
Rlog_3yr | 3 | 0 | 0.058 | 0 | 32.6544
Rlog_3yr | 4 | 0 | 0.057 | 0 | 34.1352
Rlog_3yr | 5 | 0 | 0.056 | 0 | 35.6161
Rlog_3yr | 6 | 0 | 0.055 | 0 | 37.097
Rlog_3yr | 7 | 0 | 0.056 | 0 | 38.5779
Rlog_3yr | 8 | 0 | 0.059 | 0 | 40.0588
Rlog_3yr | 9 | 0 | 0.057 | 0 | 41.5397
Rlog_3yr | 10 | 0 | 0.055 | 0 | 43.0206
Rlog_3yr | 11 | 0 | 0.055 | 0 | 44.5015
Rlog_3yr | 12 | 0 | 0.055 | 0 | 45.9824
Rlog_3yr | 13 | 0 | 0.057 | 0 | 47.4632
Rlog_3yr | 14 | 0 | 0.056 | 0 | 48.9441
Rlog_3yr | 15 | 0 | 0.055 | 0 | 50.425
Rlog_3yr | 16 | 0 | 0.055 | 0 | 51.9059
Rlog_3yr | 17 | 0 | 0.056 | 0 | 53.3868
Rlog_3yr | 18 | 0 | 0.086 | 0 | 54.8677
Rlog_3yr | 19 | 0 | 0.054 | 0 | 56.3486
Rlog_3yr | 20 | 0 | 0.055 | 0 | 57.8295
Rlog_3yr | 21 | 0 | 0.057 | 0 | 59.3103
Rlog_3yr | 22 | 0 | 0.056 | 0 | 60.7912
Rlog_3yr | 23 | 0 | 0.055 | 0 | 62.2721
Rlog_3yr | 24 | 0 | 0.055 | 0 | 63.753
Rlog_3yr | 25 | 0 | 0.057 | 0 | 65.2339
Rlog_3yr | 26 | 0 | 0.059 | 0 | 66.7148
Rlog_3yr | 27 | 0 | 0.056 | 0 | 68.1957
Rlog_3yr | 28 | 0 | 0.055 | 0 | 69.6766
Rlog_3yr | 29 | 0 | 0.056 | 0 | 71.1575
Rlog_3yr | 30 | 0 | 0.057 | 0 | 72.6383
Rlog_3yr | 31 | 0 | 0.055 | 0 | 74.1188
Rlog_3yr | SUMMARY | 0 | 0 | 52.35 | 121.507
