Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_4yr | 0 | 0 | 0.01 | 0 | 197.051
Rlog_4yr | 1 | 0 | 0.007 | 0 | 197.051
Rlog_4yr | 2 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 3 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 4 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 5 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 6 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 7 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 8 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 9 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 10 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 11 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 12 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 13 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 14 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | 15 | 0 | 0.007 | 0 | 197.309
Rlog_4yr | SUMMARY | 0 | 0 | 697.294 | 312.402
