Algo | QType | QID | Count | Hash | Time_ms | Mem_MB | Nodes
Rlog_NoSnap | Range_Small | 0 | 13 | 77370775039 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 1 | 27 | 49561579100 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 2 | 22 | 129856243729 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 3 | 19 | 88049524995 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 4 | 8 | 33823964758 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 5 | 8 | 24044512384 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 6 | 7 | 30210729085 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 7 | 25 | 137139152206 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 8 | 20 | 69205439825 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 9 | 21 | 101048337549 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 10 | 5 | 10444192042 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 11 | 28 | 160616815470 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 12 | 24 | 127664012274 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 13 | 10 | 16676103951 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 14 | 9 | 62398590491 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 15 | 9 | 42692757318 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 16 | 12 | 56426069370 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 17 | 17 | 54936443278 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 18 | 15 | 61335344582 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 19 | 11 | 49462926783 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 20 | 19 | 80035016896 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 21 | 8 | 20530185936 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 22 | 12 | 93336345753 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 23 | 13 | 53344284802 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 24 | 15 | 45064151428 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 25 | 23 | 109186965647 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 26 | 9 | 37895187985 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 27 | 17 | 135957155180 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 28 | 19 | 76366734289 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 29 | 6 | 39220518399 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 30 | 19 | 104339740614 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 31 | 9 | 38807608900 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 32 | 6 | 8801635337 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 33 | 28 | 129436243686 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 34 | 28 | 129246907479 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 35 | 24 | 101070123450 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 36 | 12 | 17604892328 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 37 | 7 | 27834564444 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 38 | 21 | 83514776807 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 39 | 15 | 72638005405 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 40 | 7 | 46133617634 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 41 | 16 | 101614879464 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 42 | 5 | 14507821290 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 43 | 26 | 109746726127 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 44 | 11 | 58898106141 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 45 | 20 | 117435516959 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 46 | 13 | 55049055046 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 47 | 17 | 67184759025 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 48 | 18 | 83034164318 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 49 | 9 | 24947727362 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 50 | 28 | 180664455452 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 51 | 23 | 97483100042 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 52 | 27 | 113726440350 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 53 | 26 | 174417466109 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 54 | 19 | 112477674848 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 55 | 27 | 111862404242 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 56 | 7 | 32335554203 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 57 | 9 | 39700892006 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 58 | 6 | 45097055733 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 59 | 12 | 77427663192 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 60 | 14 | 82032329885 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 61 | 11 | 50334636290 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 62 | 24 | 111871727018 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 63 | 12 | 67037267883 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 64 | 11 | 51700143084 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 65 | 18 | 72272656457 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 66 | 8 | 36935506388 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 67 | 24 | 79451503086 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 68 | 6 | 8802443682 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 69 | 28 | 118567150726 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 70 | 23 | 96914505325 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 71 | 9 | 36799155539 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 72 | 5 | 7335359529 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 73 | 24 | 91139606130 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 74 | 21 | 115889080538 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 75 | 22 | 130030090098 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 76 | 23 | 88701705330 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 77 | 6 | 36791632285 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 78 | 14 | 64679200958 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 79 | 7 | 29419315026 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 80 | 25 | 105935872199 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 81 | 18 | 75699387441 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 82 | 12 | 36060674260 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 83 | 6 | 25235680887 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 84 | 12 | 75262948400 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 85 | 12 | 75701376608 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 86 | 22 | 102617147316 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 87 | 20 | 80302261221 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 88 | 26 | 119764897320 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 89 | 16 | 67378291398 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 90 | 7 | 54446188559 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 91 | 22 | 70672169187 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 92 | 23 | 131935218346 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 93 | 18 | 79866573795 | 58.2077 | 341.136 | 7518629
Rlog_NoSnap | Range_Small | 94 | 23 | 105071029149 | 58.2077 | 341.136 | 7518629
